index,source_file,name,status,seconds,folder_path,consensus_status,decision_reason
65,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Guitars/LOOP29_Koto_Pad_130BPM_Cmin.wav,LOOP29_Koto_Pad_130BPM_Cmin.wav,pass,3.38,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
66,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Keys/EWS_Keys_Pad_D#_Minor_75BPM.wav,EWS_Keys_Pad_D#_Minor_75BPM.wav,pass,3.394,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
67,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Keys/Keys_Pad_Synth_Atmospheric_Multi_Instrument_D#_Minor_64BPM.wav,Keys_Pad_Synth_Atmospheric_Multi_Instrument_D#_Minor_64BPM.wav,pass,3.432,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
68,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Keys/VINTAGEDREAMS_KATO_rhodes_loop_amber_haze_86_C.wav,VINTAGEDREAMS_KATO_rhodes_loop_amber_haze_86_C.wav,pass,3.283,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
69,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Keys/keys_@rxynoise_keyC#min_111bpm.wav,keys_@rxynoise_keyC#min_111bpm.wav,pass,3.423,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
70,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Multi_Instrument/PA2 18 A#m 120 Bpm Multi Instrument.wav,PA2 18 A#m 120 Bpm Multi Instrument.wav,pass,3.383,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
71,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Pitched_Percussion/belize87bpm_8bars_UNKWN (Bbm).wav,belize87bpm_8bars_UNKWN (Bbm).wav,pass,3.406,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
72,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/SC_[[Challenger]]_Melody_Multi_Sample_2_130BPM_Amin.wav,SC_[[Challenger]]_Melody_Multi_Sample_2_130BPM_Amin.wav,pass,3.423,Instruments/Instrument Loops/Loops,parent_eligibility_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=pitched_music_loop, confidence=1.00; raw=FX/Impacts and Hits/Short Impact/Long FX; fallback=Instruments/Instrument Loops/Loops; measured sustained pitched musical phrase/loop; drum, animal, foley, and long-FX leaves are not eligible"
73,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Synth/01 E Pad 097 Ebm.wav,01 E Pad 097 Ebm.wav,pass,3.511,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
74,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Synth/02_CHAMPAPI_vol_6_Pad_F#m_122bpm.wav,02_CHAMPAPI_vol_6_Pad_F#m_122bpm.wav,pass,3.679,Instruments/Instrument Loops/Loops,parent_eligibility_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=pitched_music_loop, confidence=0.97; raw=FX/Structural and Transitional FX/Risers and Builds/Synth Riser/Long FX; fallback=Instruments/Instrument Loops/Loops; measured sustained pitched musical phrase/loop; drum, animal, foley, and long-FX leaves are not eligible"
75,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Synth/AA47_84bpm_Synth_Loop_Am_Lofi_Pad.wav,AA47_84bpm_Synth_Loop_Am_Lofi_Pad.wav,pass,3.265,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
76,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Synth/CS_NJ2_135bpm_Pad_Aster_Am.wav,CS_NJ2_135bpm_Pad_Aster_Am.wav,pass,2.327,Instruments/Instrument Loops/Loops,parent_eligibility_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=pitched_music_loop, confidence=1.00; raw=FX/Structural and Transitional FX/Risers and Builds/Synth Riser/Long FX; fallback=Instruments/Instrument Loops/Loops; measured sustained pitched musical phrase/loop; drum, animal, foley, and long-FX leaves are not eligible"
77,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Synth/Dark_Passion_Pt1_Pt1_126BPM_Fmin_Pad.wav,Dark_Passion_Pt1_Pt1_126BPM_Fmin_Pad.wav,pass,3.587,Instruments/Instrument Loops/Loops,parent_eligibility_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=pitched_music_loop, confidence=0.91; raw=FX/Structural and Transitional FX/Reverses and Tails/Generic Reverse/Long FX; fallback=Instruments/Instrument Loops/Loops; measured sustained pitched musical phrase/loop; drum, animal, foley, and long-FX leaves are not eligible"
78,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Synth/pad_voice_@rxynoise_keyDmin_130bpm.wav,pad_voice_@rxynoise_keyDmin_130bpm.wav,pass,3.294,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
79,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Vocals/AV5_5_94bpm_Hit 2.wav,AV5_5_94bpm_Hit 2.wav,pass,2.868,Instruments/Instrument Loops/Loops,ambiguous_fx_music_loop_broad_bucket,"measured pitched/mixed loop structure beat an ambiguous FX leaf; role=mixed_music_loop, confidence=0.62; raw=FX/Everyday Foley/Keys Coins and Small Objects/Coins/Long FX"
80,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Vocals/Halfway_Vocal_keyC#m_82BPM.wav,Halfway_Vocal_keyC#m_82BPM.wav,pass,3.44,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
81,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Vocals/Money_vocals_female_rap_110bpm.wav,Money_vocals_female_rap_110bpm.wav,pass,2.346,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
82,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/Loop/Vocals/Phonk_Rap_Vocals_26_keyCmin_151bpm.wav,Phonk_Rap_Vocals_26_keyCmin_151bpm.wav,pass,3.571,Instruments/Instrument Loops/Loops,ambiguous_fx_music_loop_broad_bucket,"measured pitched/mixed loop structure beat an ambiguous FX leaf; role=pitched_music_loop, confidence=0.92; raw=FX/Human and Voice FX/Spoken Voice/Long FX"
83,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Drums/AAJV_Kick_Happiness.wav,AAJV_Kick_Happiness.wav,pass,0.454,Drums/Kick Drums/Generic Kick/One Shots,profile_candidate_kick_claim,"BrainVoter had a top kick candidate and measured audio supported single-event percussion: role=percussive_one_shot, shape=hit_with_tail:0.78; raw=Drums/Kick Drums/Generic Kick/One Shots"
84,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Drums/CS_NE_Kick_OneShot_Monroe.wav,CS_NE_Kick_OneShot_Monroe.wav,pass,0.42,Drums/Kick Drums/Generic Kick/One Shots,profile_candidate_kick_claim,"BrainVoter had a top kick candidate and measured audio supported single-event percussion: role=percussive_one_shot, shape=hit_with_tail:0.79; raw=Drums/Kick Drums/Generic Kick/One Shots"
85,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Drums/Clap2.wav,Clap2.wav,pass,0.649,Drums/Claps Snaps Slaps/Generic Clap/One Shots,strong_consensus,brain and physics shared the winning category
86,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Drums/JACKBABY_SNARE_11.wav,JACKBABY_SNARE_11.wav,pass,0.402,Drums/Rims and Sticks/Sidestick/One Shots,strong_consensus,brain and physics shared the winning category
87,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Synth/Stab 3.wav,Stab 3.wav,pass,1.135,FX/Human and Voice FX,human_voice_true_bucket_rescue,vocal true-bucket rescue: positive Human/Voice claim beat unsafe non-voice family; raw=FX/Animals and Creatures/Dog/One Shots; fallback=FX/Human and Voice FX
88,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Vocals/DOJO_CGNB_Female_Vocal_Shot_01_D.wav,DOJO_CGNB_Female_Vocal_Shot_01_D.wav,pass,0.705,FX/Human and Voice FX,human_voice_true_bucket_rescue,direct/body voice evidence beat tail-heavy drum one-shot reading; raw=Drums/Percussion/Generic Percussion/One Shots; fallback=FX/Human and Voice FX
89,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Vocals/DOJO_FBP_Female_Vocal_Shout.wav,DOJO_FBP_Female_Vocal_Shout.wav,pass,0.585,FX/Human and Voice FX,human_voice_true_bucket_rescue,positive voice one-shot claim blocked short-hit percussion demotion; raw=FX/Animals and Creatures/Bird/One Shots; fallback=FX/Human and Voice FX
90,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium Bounce/One_Shot/Vocals/US_CHV2_Vocal_female_shouts_processed_13.wav,US_CHV2_Vocal_female_shouts_processed_13.wav,pass,1.755,FX/Human and Voice FX,human_voice_true_bucket_rescue,measured vocal phrase/one-shot evidence beat unsafe non-voice candidate set; raw=Instruments/Synths/Synth Chord/One Shots; fallback=FX/Human and Voice FX
91,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/03_bass_Emn_178bpm.wav,03_bass_Emn_178bpm.wav,pass,2.695,Instruments/Bass/Bass Loops,same_family_role_broad_bucket,raw shared winner stayed in Instruments but measured role was a decisive bass loop: bass_loop=1.00; stopped at a bass broad bucket
92,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/04.bass_92bpm_Em.wav,04.bass_92bpm_Em.wav,pass,2.949,Instruments/Instrument Loops/Loops,parent_eligibility_broad_bucket,"instrument one-shot leaf conflicted with measured loop structure: role=pitched_music_loop, confidence=1.00; raw=Instruments/Bass/Synth Bass/One Shots; fallback=Instruments/Instrument Loops/Loops; measured loop/phrase structure was safer than a source-specific instrument one-shot leaf"
93,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/04_Dmn_176bpm_bass.wav,04_Dmn_176bpm_bass.wav,pass,2.601,Instruments/Bass/Bass Loops,same_family_role_broad_bucket,raw shared winner stayed in Instruments but measured role was a decisive bass loop: bass_loop=1.00; stopped at a bass broad bucket
94,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/DH Vice city sixx vibes Loop 3 F minor 87 Bpm BAss synth.wav,DH Vice city sixx vibes Loop 3 F minor 87 Bpm BAss synth.wav,pass,2.907,Instruments/Bass/Bass Loops,same_family_role_broad_bucket,raw shared winner stayed in Instruments but measured role was a decisive bass loop: bass_loop=1.00; stopped at a bass broad bucket
95,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/FL_TR_Kit02_96_Bass_Loop_Synth_Gm.wav,FL_TR_Kit02_96_Bass_Loop_Synth_Gm.wav,pass,3.461,Instruments/Bass/Bass Loops,same_family_role_broad_bucket,raw shared winner stayed in Instruments but measured role was a decisive bass loop: bass_loop=1.00; stopped at a bass broad bucket
96,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/HOLLYWATER_105_C_BASS2.wav,HOLLYWATER_105_C_BASS2.wav,pass,3.106,Instruments/Instrument Loops/Loops,parent_eligibility_broad_bucket,"instrument one-shot leaf conflicted with measured loop structure: role=pitched_music_loop, confidence=1.00; raw=Instruments/Bass/Synth Bass/One Shots; fallback=Instruments/Instrument Loops/Loops; measured loop/phrase structure was safer than a source-specific instrument one-shot leaf"
97,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/MS_TLV1_03_The Way It Is_Bass_Eminor_98bpm_Dry.wav,MS_TLV1_03_The Way It Is_Bass_Eminor_98bpm_Dry.wav,pass,3.111,Instruments/Instrument Loops/Loops,sustained_pitched_instrument_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=pitched_music_loop, confidence=0.80; raw=Drums/Drum Loops/Loops; fallback=Instruments/Instrument Loops/Loops; measured sustained pitched instrument evidence was safer than review"
98,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Bass/STC_86_D_Bass1.wav,STC_86_D_Bass1.wav,pass,2.907,Instruments/Bass/Bass Loops,role_sanity_broad_bucket,measured bass_loop plus direct BrainVoter Bass support; stopped at Bass Loops broad bucket instead of generic Instrument Loops
99,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Compton_Fmin_100bpm.wav,Compton_Fmin_100bpm.wav,pass,3.323,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=sustained_pad:0.75; raw=Drums/Drum Loops/Loops"
100,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/2.Drum Loop_1_100bpm.wav,2.Drum Loop_1_100bpm.wav,pass,2.48,Drums/Drum Loops/Loops,parent_eligibility_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=drum_loop, confidence=0.78; raw=Instruments/Instrument Loops/Loops; fallback=Drums/Drum Loops/Loops; measured repeated rhythmic drum/bass-loop structure; pitched/bass/instrument/FX leaves require stronger non-drum evidence"
101,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/A1_Kick_Clap_Loop_99bpm.wav,A1_Kick_Clap_Loop_99bpm.wav,pass,3.322,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=bass_phrase:0.92; raw=FX/Impacts and Hits/Generic Impact/Long FX"
102,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/ABOUTME_94_DRUMLOOP.wav,ABOUTME_94_DRUMLOOP.wav,pass,2.642,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=transition_riser:0.81; raw=Drums/Drum Loops/Loops"
103,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/Drum_Loop_01_94bpm.wav,Drum_Loop_01_94bpm.wav,pass,2.664,Drums/Drum Loops/Loops,strong_consensus,brain and physics shared the winning category
104,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/Drum_Loop_10_94BPM.wav,Drum_Loop_10_94BPM.wav,pass,3.281,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=sustained_pad:0.73; raw=Drums/Drum Loops/Loops"
105,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/EWS_Drumloop_Boombap_HipHop_87BPM.wav,EWS_Drumloop_Boombap_HipHop_87BPM.wav,pass,2.972,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=bass_phrase:0.72; raw=Drums/Drum Loops/Loops"
106,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/MKS_98_Beat1.wav,MKS_98_Beat1.wav,pass,2.808,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=transition_drop:0.92; raw=Drums/Drum Loops/Loops"
107,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/MS_NLS_03_Tru Love_Drum Bus_D#minor_80bpm_Wet.wav,MS_NLS_03_Tru Love_Drum Bus_D#minor_80bpm_Wet.wav,pass,3.003,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=sustained_pad:0.73; raw=Drums/Drum Loops/Loops"
108,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/NDAEV4_FULL_DRUM_LOOP_01_AFTERLIFE_74BPM.wav,NDAEV4_FULL_DRUM_LOOP_01_AFTERLIFE_74BPM.wav,pass,3.389,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=beat_loop:0.67; raw=Drums/Drum Loops/Loops"
109,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/QUp_DzU_DrumLp_03_100bpm.wav,QUp_DzU_DrumLp_03_100bpm.wav,pass,2.625,Drums/Drum Loops/Loops,parent_eligibility_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=drum_loop, confidence=1.00; raw=FX/Impacts and Hits/Boom/Long FX; fallback=Drums/Drum Loops/Loops; measured repeated rhythmic drum/bass-loop structure; pitched/bass/instrument/FX leaves require stronger non-drum evidence"
110,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Drums/WS2_KIT_1_WestCoast_Drum_&_Perc_Loop_101BPM.wav,WS2_KIT_1_WestCoast_Drum_&_Perc_Loop_101BPM.wav,pass,3.267,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=bass_phrase:0.80; raw=Drums/Drum Loops/Loops"
111,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Fx/MS_O_01_Outlaw_Fx Police_D#minor_91bpm_Wet.wav,MS_O_01_Outlaw_Fx Police_D#minor_91bpm_Wet.wav,pass,2.81,Instruments/Instrument Loops/Loops,ambiguous_fx_music_loop_broad_bucket,"measured pitched/mixed loop structure beat an ambiguous FX leaf; role=pitched_music_loop, confidence=0.99; raw=FX/Designed Noise FX/Siren/Long FX"
112,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/GangstaFunk_Cmaj_96bpm.wav,GangstaFunk_Cmaj_96bpm.wav,pass,3.467,Drums/Drum Loops/Loops,profile_candidate_drum_loop_claim,"BrainVoter had a nearby drum-loop profile candidate and measured audio supported drum-loop structure: role=drum_loop, shape=bass_phrase:1.00; raw=Drums/Drum Loops/Loops"
113,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Keys/DHB Loop 1 Vintage Piano E minor 81 Bpm Piano chords.wav,DHB Loop 1 Vintage Piano E minor 81 Bpm Piano chords.wav,pass,3.344,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
114,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Keys/EWS_Keys_resampled_HipHop_RnB_G_Major_88BPM.wav,EWS_Keys_resampled_HipHop_RnB_G_Major_88BPM.wav,pass,3.523,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
115,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Keys/Piano 1 - 80 Bpm - Key C.wav,Piano 1 - 80 Bpm - Key C.wav,pass,2.964,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
116,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Keys/WS2_KIT_1_Electric_Piano_Chords_Fm_101BPM.wav,WS2_KIT_1_Electric_Piano_Chords_Fm_101BPM.wav,pass,3.477,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
117,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Strings/03.strings_77bpm_Ebm.wav,03.strings_77bpm_Ebm.wav,pass,3.441,Instruments/Instrument Loops/Loops,ambiguous_fx_music_loop_broad_bucket,"measured pitched/mixed loop structure beat an ambiguous FX leaf; role=pitched_music_loop, confidence=1.00; raw=FX/Designed Noise FX/Siren/Long FX"
118,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/01_WCS_No_Safety_BPM92_D#min__Bells.wav,01_WCS_No_Safety_BPM92_D#min__Bells.wav,pass,3.485,Instruments/Instrument Loops/Loops,role_sanity_generic_pitched_broad_instrument_loop,generic pitched/mixed loop role chose broad Instrument Loops instead of an over-specific sax/guitar/synth/one-shot leaf
119,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/01_WCS_No_Safety_BPM92_D#min__Pad.wav,01_WCS_No_Safety_BPM92_D#min__Pad.wav,pass,3.388,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
120,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/02_K_DOT_vol_4_Lead_Em_100bpm.wav,02_K_DOT_vol_4_Lead_Em_100bpm.wav,pass,3.425,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
121,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/05_Emn_198bpm_synth 1.wav,05_Emn_198bpm_synth 1.wav,pass,2.547,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
122,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/GS_Synth_Gangsta_Lead_G#min_97bpm.wav,GS_Synth_Gangsta_Lead_G#min_97bpm.wav,pass,3.509,Instruments/Instrument Loops/Loops,shape_sanity_consensus,raw shared winner conflicted with measured temporal shape pitched_phrase=1.00; chose broad Instrument Loops instead of a source-specific one-shot leaf
123,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/MS_NLS_02_Ghetto Millionaire_Synth Lead_Fminor_85bpm_Wet.wav,MS_NLS_02_Ghetto Millionaire_Synth Lead_Fminor_85bpm_Wet.wav,pass,3.032,Instruments/Instrument Loops/Loops,ambiguous_fx_music_loop_broad_bucket,"measured pitched/mixed loop structure beat an ambiguous FX leaf; role=pitched_music_loop, confidence=1.00; raw=FX/Designed Noise FX/Siren/Long FX"
124,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/MS_O_01_Outlaw_Synth Poly_D#minor_91bpm_Dry.wav,MS_O_01_Outlaw_Synth Poly_D#minor_91bpm_Dry.wav,pass,2.867,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
125,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Synth/MS_TLV1_03_The Way It Is_Synth Lead 1_Eminor_98bpm_Wet.wav,MS_TLV1_03_The Way It Is_Synth Lead 1_Eminor_98bpm_Wet.wav,pass,3.551,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
126,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Vocals/Vocal Phrase We Up 140bpm.wav,Vocal Phrase We Up 140bpm.wav,pass,2.146,Instruments/Instrument Loops/Loops,role_sanity_generic_pitched_broad_instrument_loop,generic pitched/mixed loop role chose broad Instrument Loops instead of an over-specific sax/guitar/synth/one-shot leaf
127,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/Vocals/dhb_vice city vol.1_Loop 9_F minor_85 Bpm vocal layer.wav,dhb_vice city vol.1_Loop 9_F minor_85 Bpm vocal layer.wav,pass,3.615,Instruments/Instrument Loops/Loops,parent_eligibility_broad_bucket,"raw consensus was incompatible with measured parent eligibility: role=pitched_music_loop, confidence=0.91; raw=FX/Animals and Creatures/Dog/Long FX; fallback=Instruments/Instrument Loops/Loops; measured sustained pitched musical phrase/loop; drum, animal, foley, and long-FX leaves are not eligible"
128,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/WS_KIT_1_West_80s_Lead_Ebm_100BPM.wav,WS_KIT_1_West_80s_Lead_Ebm_100BPM.wav,pass,3.237,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
129,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/Loop/WS_KIT_3_West_Coast_Melody_Loop_Gnarly_Dm_100BPM.wav,WS_KIT_3_West_Coast_Melody_Loop_Gnarly_Dm_100BPM.wav,pass,3.398,Instruments/Instrument Loops/Loops,strong_consensus,brain and physics shared the winning category
130,/mnt/data/v3190_fx_extract_inprocess/FX_Aaron2/Premium West Coast Bounce/One_Shot/Fx/Riser Short Effect.wav,Riser Short Effect.wav,pass,1.091,FX/Structural and Transitional FX/Risers and Builds/Short Riser/Long FX,strong_consensus,brain and physics shared the winning category
